usuario,sexo,publicacion
mpg_mujer_2,mujer,Una de las mejores cosas de salir con amigos es recordar anécdotas viejas. Es increíble cómo los mismos recuerdos pueden seguir haciéndonos reír años después.
mpg_mujer_2,mujer,"Hay amistades que empiezan como algo casual y con el tiempo se vuelven parte esencial de tu vida. A veces, las personas que menos esperabas terminan siendo las más importantes."
mpg_mujer_2,mujer,Salir con amigos y reírse hasta que duele el estómago debería considerarse terapia oficial. No hay mejor cura para el estrés que una buena conversación y un par de chistes malos.
mpg_mujer_2,mujer,"Lo mejor de los amigos de verdad es que no importa si pasan días o meses sin hablarse, cuando se ven es como si no hubiera pasado el tiempo."
mpg_mujer_2,mujer,"Anoche salimos y nos dimos cuenta de que cada vez nos cuesta más decidir a dónde ir. Antes era fácil: cualquier bar, cualquier fiesta. Ahora pasamos más tiempo discutiendo qué lugar es “demasiado ruidoso” o “demasiado caro” que realmente disfrutando."
rafc_mujer_2,mujer,Yo cuando me den mis utilidades:
rafc_mujer_2,mujer,Y sí
rafc_mujer_2,mujer,Necesito. 👀
rafc_mujer_2,mujer,Consejo millonario 🤣
rafc_mujer_2,mujer,Mi carro viendo como un día manejo lento y suave y al otro me siento piloto de carreras:
rafc_mujer_2,mujer,Cuadrando macros en primer semestre:
rafc_mujer_2,mujer,Mi equipo y yo exponiendo el Proyecto de Investigación que hicimos una noche antes:
rafc_mujer_2,mujer,Lo que se viene.
rafc_mujer_2,mujer,Gpi
rafc_mujer_2,mujer,Mi gato cuando una peligrosa y dañina mosca ronda por la casa:
rafc_mujer_2,mujer,Ya es hora.
rafc_mujer_2,mujer,Hotel Transylvania    /////     Motel para trans sin lana
rafc_mujer_2,mujer,Es lo que más me dice 😂
rafc_mujer_2,mujer,Es que eres tan hermosa..
rafc_mujer_2,mujer,Así si me endeudo de por vida en elektra 😍
rafc_mujer_2,mujer,Yo echándome un sueñit0 antes de mi boda:
rafc_mujer_2,mujer,Mi perrito buscando br*nca /// mi perrito después
rafc_mujer_2,mujer,MI amorcito y yo cuando nos veamos:
rafc_mujer_2,mujer,"""No la vayas a consentir mucho"""
rafc_mujer_2,mujer,Yo con mi amorcito viendo su celular en lo que carga el mío
rafc_mujer_2,mujer,Mi novia y yo saliendo a cenar cuando dijimos que íbamos a ahorrar
rafc_mujer_2,mujer,Por favor 🙌
rafc_mujer_2,mujer,Yo bien asegurad0 después de saber que va man3jar mi novia
rafc_mujer_2,mujer,Kenia OS y Peso Pluma esta noche en el concierto de Tito Doble P.
rafc_mujer_2,mujer,¡SE PASÓ DE VIVA Y ACABÓ EN EL BOTE!
rafc_mujer_2,mujer,Siempre es más de lo
rafc_mujer_2,mujer,El plan perfecto
rafc_mujer_2,mujer,Yo cuidando las cheves porque no sé bailar:
rafc_mujer_2,mujer,Que grandioso sería correr un maratón aquí en la ciclopista de Ixtapa Zihuatanejo México
rafc_mujer_2,mujer,Por fin tengo iPhone🙈
laav_hombre_1,hombre,Mi papá me conto que en el rancho cuando era joven siempre decían historias sobre gigantes que salían por las noches el decía que no creí nada de eso hasta que una vez ya de mayor cuando regresaba de casa de mi abuelo escucho pasos que se acercaban entre en monte (normalmente en ese tiempo no avía ningún tipo de alumbrado público) el caso es que a lo lejos dice que vio una persona super alta de por lo menos la altura de un poste de luz y que estaba vestido con ropa típica (como el de la escultura en la foto) y que cuando lo vio el gigante corrió hasta que se perdió entre la malesa y en la oscuridad el le contó a mi abuelo y abuela y le dijeron que por eso mismo nadie salía pasando la media noche
laav_hombre_1,hombre,"Los gigantes aparecen muchas veces en la mitología nahua aunque más en el mito de los 5 soles. Al igual que los humanos hubieron múltiples generaciones que se extinguieron entre cada desastre, la primera generación se llamaba Quinamiltli, eran hijos de los dioses de la tierra Tlalcihuatl y Tlaltecuhtli, al final del primer sol murieron de hambre y devorados por las bestias de Tezcatlipoca, la segunda generación se llamó Hueytlacome y vivieron durante el segundo sol Ehecatonatiuh, durante la época del sol de viento hubo una hambruna que causó una guerra de supervivencia entre los gigantes, la humanidad misma se extinguió durante la guerra pues los sobrevivientes se convirtieron en hombres mono, el tercer sol fue el sol de fuego de la diosa Chantico la cual derramó una lluvia de fuego sobre la tierra que exterminó toda la vida a excepción de las aves, durante el cuarto sol solo vivían 4 gigantes llamados Huehueytin, los nombres de cada uno eran Cuauhtémoc, Izcoatl, Izcaqlli y Tenexuche, durante esta era ellos ayudaron a sostener el cielo, Tezcatlipoca y Quetzalcoatl se convirtieron en árboles para ayudarlos, está fue la era del sol de agua de el cual cayó un diluvio que finalmente acabó con los gigantes y los humanos se convirtieron en peces. En esta imagen no está muy claro que está pasando, algunos creen que se está representando a un grupo de humanos cazando a un gigante juzgando a partir del hecho que está destripado aunque otros piensan que lo están jalando para resguardarlo pues la flama en el fondo podría estar relacionado a la lluvia de fuego de el tercer sol."
laav_hombre_1,hombre,"Mi momento ha llegado. Les cuento, soy de Venezuela por dónde vivo hay un cerro que coloquialmente le llaman el cerro de la cruz ya que en la parte más alta tiene una cruz, no se con exactitud cuánto mide, le calculo unos 12 mts, calculen ustedes con la imagen.(Dato curioso los orificios son disparos), en fin, hace aproximadamente unos 10 años atrás, estaba más chamaco, tenía la costumbre de sentarme en unos asientos de tronco de árbol que tenía la vecina y observaba la montaña ya que me gustaba ver la silueta de los árboles ya que había un árbol en específico que parecía un avión jajaja, el punto es que me puse a observar la montaña con normalidad hasta que apareció una figura inusual que se movía, no era una persona ya que en semana santa es costumbre ver personas subir el cerro y se como se ven las personas al lado de la cruz, está cosa era de la mitad del tamaño de la cruz!. No me lo creía, rascaba mis ojos, trataba de enfocar más, me di cuenta que no era mi imaginación ya que podía ver hasta el movimiento de sus brazos, no le quite los ojos de encima hasta que se perdió entre los árboles, hoy en día aun tengo la intriga de que fue esa cosa."
laav_hombre_1,hombre,"Que tal un iceberg sobre gigantes? La captura es de un vídeo de unas madres buscadoras en México  al parecer hay un poste de cemento de los que usan en los ranchos  para cercar normalmente miden como 1.5 mts entonces imaginen a la distancia de la cima de que tamaño se veria, también hay un caso en E.U. muy famoso del que hasta Dross hizo video, Fue el 9 de abril de 2022 cuando comenzó el misterio, Andrew Dawson, que habitualmente publicaba cosas de su día a día en redes sociales, sin mayores pretenciones amparado solo por el paisaje que tenía cerca en Canadá y material sobre su perro. Sin embargo, en esa fecha Andrew Dawson subió un video a TikTok en el que mostraba una figura inusual en la cima de la Whistlers Peak, como se le conoce en español, el pico de los susurros. Este se encuentra en el Parque Nacional Jarpes, en Alberta, Canadá, Andrew Dawson grababa desde su automóvil algo que veía a lo lejos y que le sorprendió mucho, pues afirmó que se trataba de un gigante. Explicó en su video rápidamente que veía una silueta de una persona, pero el tamaño mucho más grande, demasiado tomando en cuenta la distancia desde la que lo estaba observando, pues de la carretera a la montaña una persona sería menos que un punto a simple vista.   A sabiendas que Andrew no subía ni material de misterios, historias de horror o conspiración, el contenido se tomó con seriedad por parte de muchos usuarios y por ello el vídeo se hizo viral dando la vuelta al mundo, generando tanto interés que Dawson decidió indagar más en el asunto. Dawson volvió al lugar del avistamiento para intentar grabar nuevas imágenes del gigante, sin embargo, no puedo ni acercarse, pues esta vez, con la cámara escondida, grabó a un agente, sospecha él, de la CIA que le pidió que abandonara el lugar porque era una zona restringida. Misterios y persecución de Andrew Dawson   Dawson, ahora más pendiente de la montaña, afirma haber visto objetos extraños volando cerca, pero lo que más le impresionó es ver que dos helicópteros tomaban un objeto de la montaña, no sabía si era el gigante u otra cosa, pero igualmente quedó en video. Andrew Dawson aseguró en sus redes sociales que estaba siendo vigilado por extraños delante de su casa, pasando mucho tiempo con estos señalamientos hasta que de repente se ausentó unos días de redes sociales y cuando volvió lanzó un vídeo disculpándose y diciendo que todo el tema del gigante había sido un montaje, mostrándose visiblemente alterado. Justo por esto, no tuvo el objeto que en otro caso sí, la gente no le creyó, no pensaron que todo fue montado, pues el desarrollo de los eventos, pero sobre todo, lo que él captó en una cuenta a la que no puede accederse, no se veía montado, incluyendo las reacciones del propio Andrew todo se sentía autentico. Las sospechas de muchos se comenzaron a confirmar ya que El 17 de mayo de 2022, luego de un mes de inactividad Andrew Dawson subió dos videos, y uno de manera tajante dijo, ""si alguna vez no me vuelven a ver, mis videos son pruebas"". El segundo es donde capta de nuevo la montaña, último video de Andrew Dawson es algo que afirma parece un objeto militar. Andrew Desapareció, se confirmó su desaparición luego de 3 meses, y lo peor llegó al final, pues el 1 de julio del 2022 que un medio de noticias regional publicó un obituario dando a conocer su muerte a los 34 años. Andrew Dawson murió por causas que no fueron claras, ahora solo queda imaginar que fue lo que le ocurrió y quien lo hizo."
laav_hombre_1,hombre,"Esto lo viví en conjunto con mis tíos en Michoacán, en un ranchito cerca de La Piedad de Cabadas llamado Paredones de no más de 1500 habitantes. Sucedió en el periodo de septiembre y octubre, que es cuando se abre temporada de caza de presas como Huilotas, conejos, etc. esto sucedió por el año 2010, yo tenía 16 años. En fin, subimos hacia el monte ya cayendo el sol 🌜entre 6 y 7 pm. Realizamos con éxito la cacería de varias aves 🐦 y un par de conejos 🐇. Ya de regreso a casa fue cuando vimos las bolas de fuego ☄️ en el cielo, (para llegar al punto de cacería, caminas cerca de 5 km hacia el monte). Era una noche despejada con luna llena 🌕 se veía perfecto todas las estrellas ⭐️ , la luz de la luna era tanta que veías perfecto en el monte aún sin luz (Llevábamos lámparas) así que mientras veníamos platicando de la cacería uno de mis tíos volteó al cielo y gritó ¡Miren! y señaló al cielo, cuando volteamos en el aire como a 60 mts de altura una bola de fuego ☄️ zigzagueaba, otro tío grito ¡Son brujas! Ya que se tiene la creencia que en el rancho vecino había brujas y las asociaban a las bolas de fuego. Justo cuando estábamos todos observándola, se consumió, pero en seguida una nueva bola de fuego surgió en el cielo detrás de la otra. La observamos y nuevamente se desvaneció en cielo. Obviamente con las leyendas de brujas y sin ninguna explicación lógica en ese momento nos regresamos asustados y a paso más rápido. Fuimos 4 los testigos, al momento no sé si sea un fenómeno natural no explicado o si de verdad sean brujas, lo que si es que nunca se me olvidará."
laav_hombre_1,hombre,"Mi papá era un nahual. Él se convertía en un perro negro, como tipo rotwiller (no sé cómo se escribe). Hizo pacto con el diablo hace muchos años, y se ganó casi $3 millones de pesos en el Progol acá en México. Gracias a su estupidez que hizo, una de mis hermanas se desvivió, mi mamá está bien mala de la diabetes, y mis hermanos y yo estamos bien sumidos en deudas hasta el cuello. Él, después de muerto, luego nos viene a ""asustar"", pero le mentamos su madre, y ya deja de molestarnos. Él fue un hombre muy malo en vida. También en alguna ocasión, mi mamá y mi hermana (la que falleció) vieron a una hada volando en el patio de la casa de mi mamá. Mi hermana la quiso ver más de cerca, porque dice que tenía forma de mariposa, pero tenía brazos y pies como los de un humano. Era de color azul con negro. Y cuando salió mi hermana a ver bien a la hada; esta se espantó y salió volando muy rápido"
laav_hombre_1,hombre,"Tengo dos anécdotas; la primera es de mi abuelita. Mi tío, el mayor de los hijos vive con ella en una casa de 1 piso y una planta baja, durante la gran parte de su vida, mi tío ha trabajado turnos muy extensos, por ello mi abuelita le esperaba en la planta baja a escasos metros de la puerta de entrada para recibirlo, ofrecerle de cenar y posteriormente subir cada quien a descansar. Por las labores del hogar ella terminaba cansada y dormitaba esperando a mi tío, quién al llegar, tenía la costumbre de bromear poniéndole el dedo índice en la frente y con esto despertandola así era la rutina. Una noche todo se puso tuuuurbio por lo siguiente, al dormitar recostada en el sillón de siempre escucha pequeños ruidos detrás de dicho sillón, ese sillón orientado hacia la puerta daba la espalda a un mueble metálico usado cómo anaquel, volviendo a los ruidos, ella no les da importancia y continua tratando de dormir. Lo que eran ruidos se convierten en risas, risas entre dientes y burlonas, mi abuela, cómo toda una señora de antaño lejos de asustarse le dice que deje de bromear (asumiendo que era mi tío quién se reía), le pregunta a qué hora llegó porque no lo notó y no obtiene respuesta, de pronto y antes de caer dormida siente un tacto en la frente, como la costumbre de mi tío de ponerle el dedo, ahí, sobresaltada abre los ojos y le repite que deje de bromear. Las risas de hacen más fuertes y ahora, son risas en plural, opta por mantener la calma pero subir al primer piso (¿Por qué no salió corriendo? Porque en sus palabras su fé en Dios es más grande), busca en su mandil una caja de cerillos que empleaba para encender una vela con la que iluminar la escalera, cuándo se percata que no tiene dicha caja en el mandil escucha el inconfundible sonido de una caja de cerillos siendo agitada, a su espalda, justo al lado de su oído entre risas, se persigna y sube la escalera a oscuras. Esa casa nunca me ha dado mala vibra, pero mi abuelita es una mujer muy creyente y debota, he sabido personas así son comúnmente molestadas por entidades oscuras y siento, eso fue lo que pasó."
